䐐,chaau1
䐑,bai3
䐑,dip6
䐑,jip3
䐑,pung3
䐑,sip3
䐑,sit3
䐒,ja1
䐓,jaau4
䐔,baan3
䐕,chaap1
䐕,tou1
䐖,ji4
䐖,ngaai4
䐗,jyu1
䐘,keuk6
䐙,gak3
䐚,jik1
䐛,dap3
䐜,chaan1
䐝,so2
䐞,jeuk6
䐟,gong2
䐟,hong6
䐟,ngaau1
䐡,chi4
䐣,syun2
䐤,chai1
䐤,jai6
䐦,haap6
䐦,hau2
䐦,hot3
䐦,lim5
䐧,hou3
䐨,guk1
䐫,sung1
䐬,chou4
䐮,chan2
䐮,jin1
䐮,san3
䐯,leui5
䐰,gaau1
䐰,saau1
䐱,jak6
䐳,jyu4
䐵,wong2
䐷,dan1
䐸,gwok3
䐺,tam4
䐽,mun4
䐿,ou3
䑀,pik1
䑃,mung4
䑅,mung4
䑆,jeung5
䑇,jaat1
䑉,jing4
䑋,jeung5
䑍,jin1
䑍,jin3
䑍,jing2
䑏,kyun4
䑐,maai4
䑑,buk6
䑓,toi4
䑔,faai3
䑕,syu2
䑚,min5
䑚,tim4
䑛,sai5
䑝,ga2
䑞,seun3
䑟,wong4
䑠,liu5
䑡,cha1
䑡,dok6
䑢,dou1
䑢,ja3
䑦,keui4
䑦,ngaau1
䑧,fu1
䑨,to4
䑬,tiu1
䑯,daai6
䑰,bou6
䑱,wun2
䑲,jau3
䑳,leun4
䑴,jin1
䑴,kei4
䑵,muk6
䑶,sin6
䑸,jung1
䑹,saau1
䑺,fan4
䑺,po4
䑺,pun4
䑻,jaau4
䑼,jaau1
䑼,saau2
䑽,dap6
䑿,suk1
䒀,bou6
䒁,jap6
䒂,jeung2
䒃,jou6
䒄,fu3
䒆,chit3
䒇,daau2
䒇,daau6
䒇,fu3
䒉,mou5
䒊,haai4
䒎,mong5
䒏,jaang1
䒐,chi2
䒐,mung6
䒑,chou2
䒒,jaau4
䒒,jiu5
䒒,seui1
䒒,tiu4
䒒,waai2
䒕,siu2
䒗,gaat1
䒗,hei3
䒘,seui1
䒚,siu2
䒛,wan6
䒜,ngaau4
䒞,chaam4
䒟,dan1
䒠,fung1
䒡,jaan5
䒣,jim5
䒤,jaat6
䒧,goi1
䒧,heui3
䒨,chi2
䒩,wo4
䒩,wu6
䒪,bin6
䒫,doi6
䒬,mok6
䒭,daang2
䒰,hong4
䒱,jing1
䒳,deui2
䒴,jaau5
䒵,hou3
䒶,tin1
䒷,kut3
䒸,hyut3
䒺,gaan2
䒽,mong5
䒾,ji1
䒾,ji2
䓂,jin4
䓃,jaap1
䓆,jeuk3
䓆,jit3
䓇,hak1
䓈,jik6
䓉,je4
䓊,ng4
䓌,ji3
䓐,seun4
䓒,gwai2
䓓,chaau4
䓓,jaau6
䓕,waai2
䓖,kung4
䓗,chung1
䓗,tung2
䓘,gaau3
䓙,gwai1
䓚,gu1
䓛,waat1
䓝,laau4
䓝,mang6
䓞,leui6
䓟,jaau1
䓠,dap6
䓡,ji1
䓢,gu3
䓣,leung5
䓤,faat1
䓦,din2
䓧,gik1
䓨,aang1
䓭,chat3
䓮,maau6
䓯,duk6
䓰,jaan1
䓱,chai4
䓲,jeui6
䓳,ging3
䓳,haan2
䓴,ji4
䓴,jyun5
䓶,lai6
䓷,haang6
䓸,gan1
䓸,hek3
䓸,jin6
䓹,ji3
䓺,mei5
䓽,gei3
䓾,so1
䔀,jeun3
䔀,seui1
䔁,leut6
䔂,joi2
䔃,jou2
䔄,jiu4
䔅,geui1
䔅,go1
䔆,lei4
䔇,hei2
䔈,gung3
䔈,wa1
䔉,syun3
䔎,chuk1
䔏,chou3
䔏,jou6
䔏,jung1
䔑,che4
䔒,bun1
䔒,bun6
䔒,pui5
䔓,heui2
䔔,ging6
䔕,pou4
䔖,ling4
䔗,cheung4
䔙,cheuk3
䔙,diu3
䔚,seun4
䔛,king2
䔛,leuk6
䔞,leui6
䔞,leut6
䔟,jyu4
䔠,sau1
䔡,jyu4
䔢,wa4
䔣,laai4
䔥,siu1
䔧,laai4
䔪,song2
䔬,ji6
䔭,ning6
䔮,si1
䔰,fu1
䔰,fu3
䔰,pei3
䔱,jaap1
䔲,daang1
䔳,gin1
䔳,jin4
䔵,gan1
䔶,taai4
䔷,kaam4
䔸,biu1
䔹,seui6
䔻,deun1
䔼,sap3
䔿,chyun2
䔿,chyun3
䔿,jyun2
䕀,fun2
䕀,haat6
䕃,jaam1
䕃,jaam3
䕄,jing1
䕅,sou2
䕈,dip6
䕈,seut1
䕈,sit3
䕈,sou3
䕉,jak3
䕉,jak6
䕊,sik1
䕊,tan4
䕋,tong4
䕌,ji6
䕍,jaau5
䕍,jeui6
䕎,fuk1
䕏,ngo4
䕑,seui1
䕒,ga1
䕓,chat3
䕔,ham4
䕕,man6
䕖,syun1
䕘,ling4
䕙,jit6
䕚,gwaai6
䕛,gap3
䕝,ching1
䕞,long6
䕟,guk1
䕟,hing1
䕠,faai3
䕣,haap6
䕣,hot3
䕦,jing4
䕨,taang4
䕪,jak6
䕫,kwaai4
䕬,geung1
䕭,chim4
䕭,jim1
䕮,guk1
䕯,piu4
䕱,dam1
䕱,ding1
䕱,taau4
䕲,laam5
䕳,nei4
䕶,wu6
䕷,mei4
䕷,mei4
䕸,gai1
䕹,chap3
䕹,jap6
䕹,jip3
䕺,chung4
䕻,laai6
䕼,nan4
䕽,juk6
䕾,jaam4
䕿,ham3
䕿,hon3
䕿,seung2
䖀,cheui3
䖀,hiu1
䖁,ji3
䖂,lyun4
䖃,la3
䖄,jin4
䖅,ling4
䖆,jeung6
䖇,waat1
䖈,jeuk6
䖉,heui1
䖊,ji6
䖋,jeuk6
䖌,ji6
䖍,kin4
䖏,chyu3
䖏,chyu5
䖖,hap6
䖚,wu1
䖛,sak3
䖛,sok3
䖝,chung4
䖞,jau2
䖟,mong4
䖠,jyun4
䖢,miu4
䖣,jau2
䖤,jyun1
䖥,mau4
䖨,sek6
䖩,bit1
䖫,pong5
䖭,gyun2
䖯,fui1
䖯,kwaai1
䖰,bei1
䖰,pai3
䖱,hong4
䖲,cheun4
䖲,jung1
䖳,cha3
䖴,jiu4
䖵,kwaan1
䖷,hei1
䖸,ngo4
䖹,jeung4
䖺,siu6
䖺,tiu4
䖻,jaau4
䖼,geuk3
䖽,lei4
䖿,lei4
䗂,fu2
䗃,jan2
䗃,jan6
䗄,fu2
䗄,fu6
䗄,gu2
䗅,cheung4
䗆,gun1
䗆,gun2
䗆,sung1
䗇,guk1
䗈,mong4
䗉,cheung1
䗋,maau4
䗌,sing1
䗍,laai5
䗎,jaan2
䗎,jin1
䗐,si1
䗒,bei3
䗒,bing6
䗓,chung1
䗓,chung2
䗔,haau4
䗕,jyun1
䗖,daai3
䗖,dai6
䗖,jit3
䗙,hon4
䗚,bok3
䗛,saau1
䗛,suk1
䗜,laau4
䗜,laau4
䗝,cham4
䗞,cham4
䗠,syun4
䗠,syun6
䗡,jin1
䗢,jou2
䗤,jung4
䗤,ngaau5
䗥,jung1
䗦,fung1
䗧,hong1
䗧,wong1
䗨,jyu4
䗩,chik1
䗪,je3
䗫,ma3
䗫,ma4
䗬,fung1
䗮,chong2
䗮,song2
䗯,jeun3
䗰,gun3
䗱,buk6
䗵,geung1
䗶,lap6
䗷,ji3
䗷,jik1
䗸,jung2
䗹,chi3
䗹,ji4
䗺,jin4
䗻,jik1
䗻,jit3
䗼,faan1
䗼,waat1
䗾,hin2
䗿,ning4
䘀,faau6
䘀,waai3
䘁,jit6
䘃,maak6
䘃,mik6
䘃,mong4
䘅,naang4
䘇,maan1
䘈,laai6
䘈,lit6
䘉,cham4
䘊,mit6
䘌,nik1
䘍,chai3
䘎,wan1
䘎,wan6
䘏,seut1
䘐,nuk6
䘑,mak6
䘒,cho4
䘒,jeui1
䘒,jyun1
䘔,ho2
䘔,ka1
䘕,hong4
䘗,faai1
䘗,gwaan2
䘗,pui3
䘘,jyu6
䘙,waai6
䘚,jeut1
䘜,gaan1
䘝,jik6
䘠,faat1
䘠,kut3
䘡,bei2
䘦,fai3
䘦,jyu4
䘦,nei4
䘨,gaau1
䘨,gau2
䘩,cheun4
䘩,yun6
䘪,chung1
䘫,jyu4
䘬,jung4
䘭,ji3
䘭,sak3
䘭,si6
䘭,taai4
䘮,song1
䘮,song3
䘯,sau1
䘯,sok3
䘱,jyu6
䘳,kaam1
䘴,jung1
䘵,luk6
䘹,cheui3
䘺,jan6
䘻,juk6
䘼,wun2
䘽,ngaai4
䘾,gun2
䘾,kong3
䘿,faat1
䘿,gwaat6
䙀,baang1
䙁,chan1
䙂,jung1
䙅,jiu1
䙅,jiu2
䙈,haau4
䙉,cheun4
䙊,je6
䙌,gui2
䙌,kui2
䙏,bok6
䙏,pok3
䙑,cheui1
䙒,chuk6
䙒,sin6
䙒,tung4
䙓,bai2
䙔,aau1
䙔,jaau1
䙔,jat3
䙔,jim2
䙖,baang1
䙙,chi4
䙚,niu5
䙛,gwaan2
䙛,waan6
䙜,fung4
䙝,sit3
䙞,daang1
䙟,waai4
䙠,kyut3
䙡,kui2
䙢,jaang6
䙥,ling4
䙧,faan1
䙨,gwo2
䙩,mung4
䙪,pan3
䙬,jing3
䙭,hin1
䙮,gun3
䙯,chuk1
䙰,lei4
䙱,suk6
䙲,cheng1
䙲,chin1
䙳,biu1
䙴,sin1
䙵,saai1
䙷,daak1
䙷,kaam4
䙸,daak1
䙺,lim4
䙾,si1
䙿,mei6
䚂,hak1
䚄,luk1
䚅,loi4
䚅,loi6
䚇,sang2
䚇,sing2
䚉,haam1
䚉,kaai3
䚋,waan4
䚎,jong1
䚒,jong6
䚒,so2
䚔,baan1
䚔,bin1
䚔,paan5
䚕,laai6
䚕,lak6
䚖,ling4
䚗,gong1
䚜,bei1
䚝,jeut1
䚟,dai2
䚠,waan6
䚡,soi1
䚣,taai3
䚣,taai4
䚥,jeuk6
䚧,laau4
䚨,faai3
䚩,faan4
䚩,hiu1
䚩,jiu4
䚩,kiu4
䚪,gwan1
䚬,leun4
䚮,jing4
䚯,tou2
䚰,pei2
䚱,chaan1
䚱,seun3
䚲,san3
䚶,tin1
䚷,ji1
䚹,pei2
䚺,jaau4
䚺,jiu4
䚺,miu5
䚻,jiu4
䚼,nuk6
䚽,hou3
䚾,jaam4
䚾,jaam6
䚾,nip6
䛀,fan2
䛀,fan2
䛁,nam4
䛂,chi2
䛂,chi4
䛆,jaau3
䛈,hin1
䛈,saai6
䛌,tou4
䛍,faai3
䛏,nei4
䛐,chi4
䛑,maat6
䛒,bin6
䛓,gam1
䛓,ham4
䛔,na4
䛕,jyu4
䛕,na4
䛖,jaai6
䛘,jaam4
䛘,jim4
䛙,chuk6
䛜,seun3
䛞,hon5
䛟,gap3
䛠,daau2
䛠,daau6
䛡,wa6
䛢,tuk1
䛤,chuk1
䛤,jok6
䛥,hei1
䛦,jung6
䛧,maai4
䛨,seun3
䛩,kui2
䛩,ok3
䛩,wu3
䛪,kung4
䛫,jeung1
䛬,tou4
䛭,haang6
䛮,gaau3
䛮,saat1
䛯,geui3
䛰,waan6
䛲,man4
䛲,man6
䛳,jim1
䛳,jim3
䛵,saau6
䛶,loi6
䛶,lok6
䛷,jyun2
䛸,jam1
䛺,gai3
䛻,jaau5
䛼,waai2
䛽,chap3
䛾,sou3
䛿,gak3
䜀,nou5
䜁,haai5
䜃,deui1
䜄,chi4
䜆,jip3
䜆,nip6
䜇,gwaan2
䜈,chau1
䜈,chau4
䜊,jou1
䜌,lyun4
䜍,liu4
䜎,lou4
䜑,mung4
䜑,wu3
䜒,ou3
䜔,cheui4
䜔,neut6
䜖,dam6
䜖,tam4
䜘,ging2
䜚,dap6
䜛,cham4
䜛,dan6
䜛,jan2
䜛,jan6
䜛,sang6
䜞,jaai1
䜞,ji1
䜟,chaam3
䜟,cham3
䜠,ji3
䜣,aau1
䜣,aau2
䜣,jaan1
䜣,jin1
䜣,wa6
䜥,daan3
䜧,nou5
䜩,jin3
䜫,waang4
䜬,chaai4
䜬,jaau6
䜭,jeun3
䜮,lou4
䜮,lou6
䜯,guk1
䜲,laai6
䜲,lip6
䜴,si6
䜵,chek3
䜵,jik6
䜵,si6
䜶,hong4
䜷,chaam1
䜹,chuk1
䜻,si6
䜽,jyu4
䜽,jyun4
䜾,jaam1
䝀,laau4
䝁,lou4
䝂,syu6
䝄,seung1
䝆,faat1
䝇,fui1
䝇,gwai3
䝇,kut3
䝈,aak1
䝈,ak1
䝋,cheui4
䝋,jung3
䝍,gwaan1
䝏,lau4
䝐,cheuk3
䝐,do6
䝐,jit3
䝐,juk6
䝑,chung1
䝓,lip6
䝔,fun1
䝖,cheuk3
䝖,jau2
䝖,jeuk3
䝖,tiu1
䝗,jaau1
䝘,ngaai6
䝚,nei4
䝛,bo1
䝛,fu6
䝜,syun1
䝝,ji1
䝞,hou6
䝟,at3
䝟,bit1
䝟,faat6
䝟,maat6
䝠,jyun4
䝡,man6
䝢,man6
䝣,keui4
䝤,lou5
䝥,hou4
䝨,jin4
䝩,jaan3
䝫,jok3
䝫,jok6
䝭,gaau3
䝮,jyun6
䝮,seun3
䝯,ji6
䝲,jeun2
䝴,jaai1
䝷,ji3
䝹,jyun1
䝹,jyun2
䝺,gun3
䝻,cheui3
䝻,geui1
䝼,ching4
䝼,jing6
䝼,tiu4
䝾,fu2
䝾,fu3
䝿,gwaai3
䞀,haau6
䞁,an3
䞁,jan2
䞁,jing4
䞂,jyun5
䞂,nyun6
䞃,ji3
䞄,biu2
䞅,ji4
䞆,so2
䞇,ji3
䞈,gwaai3
䞉,sing6
䞌,sit3
䞍,ching4
䞍,jing6
䞑,hung4
䞒,dung6
䞓,ching1
䞔,mei5
䞕,jyu4
䞗,chai1
䞜,fu6
䞝,juk6
䞞,faat1
䞞,maan5
䞟,bak1
䞡,tan2
䞡,tan2
䞢,ja3
䞢,jok3
䞢,jok6
䞣,chak3
䞧,haau6
䞨,kwaai2
䞪,jeung6
䞬,jyu4
䞬,jyu5
䞬,taau3
䞳,bak6
䞶,tik1
䞷,aang1
䞷,faat1
䞷,gwaat6
䞸,fu6
䞹,wang4
䞹,wong4
䞻,jung5
䞼,chyun2
䞼,chyun3
䞼,jan3
䞼,jat3
䞽,sok3
䞾,daai6
䞾,jaai3
䞿,hin1
䟂,man6
䟃,chaam3
䟃,cham1
䟃,cham1
䟃,jaam4
䟆,baat1
䟇,gei1
䟉,juk6
䟍,bin1
䟏,lik1
䟐,hip3
䟐,lik6
䟑,jeuk6
䟒,hyut3
䟒,kyun4
䟓,ding1
䟔,fu6
䟕,cha3
䟕,jaai3
䟖,chang1
䟗,jai6
䟗,se4
䟗,si6
䟙,chaai3
䟚,kei4
䟜,nap6
䟝,taau3
䟞,chyu4
䟟,chyut3
䟟,jung2
䟠,jyut6
䟡,daai3
䟢,chaan3
䟢,sung1
䟤,bit1
䟦,baat6
䟧,jing4
䟧,tin4
䟨,maan4
䟩,fui1
䟩,geui3
䟩,hai6
䟩,keuk3
䟪,fung2
䟫,chang1
䟫,jing3
䟭,tou4
䟮,fuk6
䟯,kut3
䟱,chi3
䟱,chuk1
䟱,jik6
䟴,jaan1
䟴,jaan3
䟵,kaau4
䟶,cho3
䟸,kwaai4
䟺,bui3
䟼,mou5
䟽,so1
䟿,luk1
䠀,chang1
䠀,tong3
䠁,jaai1
䠂,cho2
䠃,leung5
䠆,cheung4
䠉,wun6
䠊,faai4
䠋,bei2
䠎,aak1
䠎,ak1
䠏,kwaai4
䠒,wu4
䠔,maai4
䠔,seui6
䠗,chau5
䠙,paau4
䠙,pong4
䠚,maat6
䠛,jiu2
䠛,jiu4
䠜,jung4
䠞,chuk1
䠢,mung6
䠣,syun2
䠥,bit6
䠦,chi3
䠦,ji3
䠦,si3
䠨,jim1
䠪,dyun6
䠬,daang3
䠭,hon5
䠭,lai6
䠭,lan5
䠭,maan4
䠮,hau2
䠮,taang4
䠯,jeuk6
䠰,kyun4
䠱,juk6
䠲,ling4
䠵,fu6
䠵,kwaai1
䠵,wa1
䠶,se6
䠹,hai4
䠻,kung4
䠾,sim2
䠾,sim3
䠾,sin2
䠿,kui2
䡀,jin3
䡁,lung5
䡃,lik6
䡅,cheun4
䡇,jyut6
䡇,waat6
䡈,gau3
䡈,hei3
䡊,fan2
䡋,gei1
䡋,jik1
䡋,kei4
䡌,waang4
䡍,bak6
䡍,fu4
䡎,lou4
䡏,jyun1
䡏,waang4
䡏,wang4
䡏,wui4
䡐,to4
䡑,maan4
䡒,tin4
䡓,hin1
䡕,ching2
䡗,gung2
䡘,tin4
䡙,long4
䡜,luk6
䡟,bei6
䡟,fu6
䡟,pei3
䡡,gai1
䡡,ham4
䡡,ham6
䡢,pin3
䡤,jeui2
䡤,jyu1
䡥,jung2
䡥,jung4
䡦,song2
䡧,wu1
䡩,haam1
䡩,haang1
䡪,cheui1
䡪,jeui1
䡪,sin3
䡬,man6
䡭,saau1
䡭,saau2
䡮,jung1
䡯,chung1
䡯,jung2
䡰,fok3
䡰,guk1
䡰,huk6
䡰,keui4
䡱,jyun2
䡲,dan1
䡳,si1
䡴,chong4
䡴,chung1
䡵,seui6
䡶,pei1
䡶,pei3
䡹,jaap1
䡹,ji3
䡹,jik1
䡺,waai6
䡻,maan4
䡼,ling4
䡾,ngaai5
䡿,ling4
䢀,gaat1
䢁,jyut6
䢂,lip1
䢃,ngai6
䢄,sai2
䢅,saan4
䢇,jung2
䢈,saan4
䢉,nung4
䢊,jaau4
䢋,gau2
䢋,gei6
䢍,fong2
䢎,gei1
䢐,chou4
䢐,chuk6
䢒,gau1
䢓,jyu1
䢔,haap6
䢕,aau1
䢕,juk1
䢕,jung2
䢖,gwaai3
䢖,leut6
䢖,waat6
䢗,kuk1
䢙,bai6
䢙,bak3
䢚,gaang1
䢛,gwing2
䢜,gwaai1
䢝,a3
䢟,jaau4
䢠,sung3
䢣,jiu4
䢤,seui2
䢤,seut6
䢥,jin2
䢥,jin4
䢦,seut1
䢧,liu6
䢨,sung1
䢩,jyu4
䢩,jyu6
䢪,hiu1
䢫,cheui4
䢬,chin1
䢭,sin6
䢯,leun4
䢰,tik1
䢱,duk6
䢳,gei2
䢴,chin1
䢵,fun2
䢵,waan4
䢵,waat6
䢶,bong1
䢺,cheut1
䢻,saan4
䢼,chung1
䢼,gung1
䢽,hong6
䢿,on1
䣀,ngaai4
䣁,jyu5
䣂,loi6
䣄,tou4
䣅,saan4
䣇,kaau4
䣈,hong6
䣈,lung6
䣊,dong2
䣋,choi2
䣋,choi2
䣌,daai2
䣍,jim1
䣍,jim2
䣎,chi2
䣎,ji1
䣏,gung1
䣐,jing1
䣑,chin4
䣔,chaau4
䣔,jeun1
䣔,lik6
䣔,so2
䣕,ma5
䣖,ma5
䣘,tong4
䣚,laau4
䣛,saat1
䣝,chyu5
䣝,tou4
䣞,ngok6
䣠,taai3
䣣,dong2
䣥,bei2
䣦,laai6
䣦,leui6
䣧,jik6
䣨,seun4
䣩,jaan3
䣩,seun4
䣩,sung2
䣬,gwo1
䣬,lo2
䣭,tai3
䣯,tin2
䣰,geui6
䣰,hai4
䣱,jyu3
䣴,heui2
䣵,nei6
䣶,tim4
䣷,jyu1
䣹,faat6
䣺,gyun1
䣼,leung4
䣼,leung4
䣽,ji1
䤁,dam1
䤂,mei4
䤂,mui4
䤂,mui4
䤂,mui6
䤃,jaam1
䤄,jyun2
䤄,min5
䤄,mung2
䤆,kwaai4
䤇,saau1
䤈,hei1
䤉,maat6
䤊,jung4
䤊,maau4
䤋,gwok3
䤋,wik6
䤌,cheung1
䤏,pei2
䤓,mung4
䤔,chin2
䤔,gap3
䤔,jim6
䤔,jit6
䤔,sim2
䤖,bou6
䤚,lap6
䤚,lei5
䤛,kaau4
䤜,deun6
䤝,ngang6
䤞,waan5
䤠,ji2
䤡,jim5
䤣,lyut3
䤦,jyut6
䤧,waai6
䤨,paan4
䤨,pik1
䤨,wan4
䤪,do2
䤫,cham4
䤬,so1
䤭,sik1
䤯,jeung2
䤯,jing4
䤱,saai6
䤳,je6
䤴,ham4
䤵,fei1
䤷,aam1
䤷,jim2
䤸,jyun3
䤹,jip3
䤹,saau1
䤹,suk1
䤺,gaan1
䤻,do6
䤼,sin3
䤽,gwan1
䤾,tou4
䤿,hiu3
䤿,kit3
䥁,ham4
䥂,mung6
䥅,kaam4
䥆,kaam4
䥇,sin3
䥈,mou5
䥉,jyun1
䥊,cheung1
䥋,baang1
䥋,bong4
䥋,pang1
䥌,jing3
䥌,tip3
䥍,ji3
䥎,seun4
䥏,jyu5
䥐,maau4
䥒,geung6
䥓,kei4
䥔,suk1
䥖,tin4
䥗,fun2
䥘,cho3
䥘,chok3
䥘,chou3
䥙,seui6
䥚,cho1
䥚,jo3
䥛,git3
䥜,gan3
䥝,ou1
䥞,giu2
䥠,jaam1
䥠,saam4
䥡,ji3
䥡,jip6
䥣,jok6
䥤,bok6
䥤,bou3
䥤,chit3
䥤,fuk1
䥥,lim4
䥧,syun4
䥨,leui6
䥩,mei4
䥪,hin2
䥪,hin2
䥫,diu1
䥫,tit3
䥬,baat6
䥬,bok6
䥬,hot3
䥭,jing3
䥮,juk1
䥯,ba6
䥰,mong4
䥱,se2
䥲,aau1
䥳,jaau1
䥴,jeun3
䥴,jyun1
䥴,teun1
䥵,hiu2
䥶,leuk3
䥶,lik6
䥷,jan2
䥷,jat3
䥷,lou5
䥸,nei4
䥺,je4
䥽,put3
䥾,se2
䦂,sin3
䦃,cheung1
䦃,jeuk3
䦃,ji1
䦃,pai3
䦅,sin3
䦆,fok3
䦆,mong4
䦇,gaai3
䦈,je1
䦋,ngou4
䦎,gun2
䦒,dong6
䦓,jim1
䦔,tan2
䦕,ping1
䦗,gwik1
䦗,kwik1
䦘,han6
䦙,ji6
䦚,kut3
䦛,jaang3
䦜,ng4
䦞,jeun6
䦟,cheui3
䦠,chi2
䦠,ji1
䦠,ji3
䦢,fut3
䦥,han4
䦥,ka1
䦥,ka2
䦥,kok3
䦦,haam2
䦦,haam4
䦦,kaam4
䦦,sik1
䦧,jik1
䦨,lan4
䦫,jing1
䦯,ji3
䦰,gaau1
䦱,waai2
䦲,jim4
䦴,jik6
䦶,jaang3
䦷,cheui3
䦹,jak3
䦹,saap6
䦹,sou1
䦺,chap3
䦺,ding1
䦻,ji2
䦼,kyut3
䦽,jeui6
䦾,waan5
䧂,jiu6
䧃,tin4
䧄,aak1
䧄,gok3
䧅,ji4
䧆,hung4
䧇,ji1
䧉,lei5
䧋,hin2
䧌,seui1
䧍,gwik1
䧐,gwik1
䧐,gwok3
䧐,wong6
䧑,taai4
䧒,loi4
䧓,jaau1
䧔,nim6
䧕,sing4
䧕,wik6
䧖,chin5
䧘,saai3
䧘,syun6
䧙,ling4
䧚,hou6
䧛,bong6
䧜,chang4
䧜,tong4
䧝,chi1
䧝,lei4
䧞,ma6
䧟,ham6
䧠,jyun1
䧠,jyun2
䧠,seun4
䧡,jung4
䧢,keui1
䧣,jaan1
䧤,buk6
䧥,waai6
䧦,waai4
䧨,jip6
䧫,hou4
䧬,baai1
䧮,hin3
䧯,cham4
䧱,gaau1
䧱,kaau1
䧲,gon1
䧳,chi1
䧳,jeui1
䧴,ji1
䧵,jaam6
䧵,jaan1
䧶,bak6
䧶,but3
䧶,git3
䧶,kit3
䧸,gu1
䧸,jing4
䧹,jing1
䧺,hung4
䧻,gaap3
䧼,huk6
䧾,syu1
䧿,cheuk3
䧿,jak3
䨀,dek6
䨁,mou6
䨂,chaau1
䨄,aam1
䨄,an3
䨅,liu4
䨆,baai3
䨇,seung1
䨈,baan1
䨉,jing1
䨋,jeuk6
䨌,bok6
䨌,fu6
䨍,jing4
䨎,waang4
䨏,chek3
䨏,chi4
䨏,maan4
䨐,haap1
䨑,taai4
䨒,wu6
䨓,leui4
䨔,bok6
䨕,wu1
䨖,jaai3
䨗,fu1
䨘,sin3
䨙,jaam4
䨚,faat1
䨛,sik1
䨜,baang1
䨜,wik6
䨝,ching1
䨞,jyu3
䨟,wa1
䨠,oi2
䨠,piu5
䨡,ham4
䨢,dam6
䨣,gak3
䨤,dik6
䨥,seung1
䨦,pong4
䨧,jaam1
䨨,ja1
䨨,jeui1
䨩,ling4
䨪,mai4
䨪,mo1
䨫,maak6
䨫,maan6
䨬,lim4
䨭,siu1
䨭,tou4
䨮,syut3
䨯,jaan6
䨯,jang1
䨰,bun2
䨰,fuk6
䨰,pak3
䨰,pok3
䨱,fuk6
䨳,hei1
䨴,deui6
䨴,hau1
䨵,tam4
䨶,waan5
䨷,sin4
䨸,jaan2
䨸,jaang6
䨹,suk1
䨼,wu6
䨾,fei2
䩀,bei3
䩁,fei1
䩄,tin2
䩅,jin2
䩈,bik1
䩈,fui3
䩉,fu2
䩉,fu6
䩊,jyun2
䩋,mo1
䩌,chiu4
䩍,liu4
䩏,mit6
䩐,faat1
䩐,gaap1
䩑,waang4
䩒,jyu1
䩓,kei4
䩔,bong2
䩔,bung2
䩔,pun4
䩕,ngong4
䩖,sa1
䩗,ba3
䩘,daai1
䩙,jyun4
䩚,daai1
䩚,daai2
䩛,bit1
䩜,jaau6
䩝,pau4
䩟,ji4
䩠,ting1
䩡,gap3
䩢,dat3
䩢,dik6
䩣,pou4
䩣,tou4
䩤,git3
䩤,kit3
䩦,tiu4
䩧,hyut3
䩨,cheung3
䩪,gun2
䩫,leung5
䩫,long4
䩬,bung2
䩭,gei1
䩮,luk6
䩯,gik6
䩰,gyun1
䩱,jyu4
䩲,dou1
䩳,chuk1
䩴,wu4
䩵,waan6
䩷,bong1
䩷,pang4
䩸,jung4
䩹,ngak6
䩺,jung1
䩻,ba3
䩼,fung4
䩽,jyu1
䩾,je3
䩿,baan6
䩿,faan4
䪀,faat1
䪀,gun2
䪀,jyun2
䪀,wun2
䪁,buk6
䪁,pun4
䪂,gak3
䪃,deun1
䪃,maan4
䪄,wong4
䪅,duk6
䪆,taai2
䪇,bok6
䪈,hin2
䪉,lip6
䪊,lung4
䪋,waai6
䪍,lan4
䪎,seui1
䪐,bei3
䪐,faai6
䪐,maat6
䪐,pit3
䪑,to4
䪒,jyu3
䪔,bou2
䪕,guk1
䪖,pak3
䪖,pok3
䪗,ha4
䪘,daai1
䪘,waai5
䪙,pok3
䪚,tap3
䪛,fan1
䪜,jim4
䪜,sim4
䪝,wok6
䪝,wu6
䪠,jaai1
䪠,saai1
䪡,jaai1
䪢,jaai1
䪣,jaai1
䪤,fan4
䪥,hai6
䪦,hung4
䪧,chi4
䪨,bok6
䪩,jaam4
䪫,haang1
䪬,but6
䪭,jyun2
䪮,jaau1
䪯,ang1
䪰,ji1
䪱,goi2
䪲,kwaan1
䪲,waan4
䪲,waan6
䪳,waan5
䪴,daam2
䪴,jaam2
䪵,nga5
䪶,jeui1
䪷,gaau3
䪸,maan4
䪹,pai4
䪹,pei1
䪹,pui4
䪺,gok3
䪻,bin6
䪼,jyut3
䪽,hou6
䪾,chaan2
䪾,jaan2
䪿,seun3
䫁,bei6
䫂,do1
䫃,seun4
䫅,san3
䫅,tam4
䫆,dip6
䫆,sing4
䫆,sing6
䫇,jim4
䫈,chim4
䫈,jaam1
䫈,saam4
䫉,mau6
䫊,pui4
䫋,teui4
䫌,pei2
䫌,pei3
䫍,fu2
䫎,jyut3
䫏,hei1
䫐,laam4
䫐,laau5
䫑,hei1
䫑,ji1
䫒,mun4
䫒,mung4
䫓,ng4
䫓,nga6
䫔,haai6
䫕,jaat6
䫖,chaam2
䫗,ha4
䫘,hot3
䫙,song2
䫚,gwa1
䫛,haau4
䫜,au1
䫜,au3
䫝,fuk1
䫞,kiu5
䫟,waan6
䫠,pei1
䫡,him3
䫡,ngam4
䫢,si1
䫣,haai4
䫣,kaai3
䫣,kit3
䫤,ming4
䫥,ngaai5
